Source,Text,GT,NLTK,Transformers,PowerBI
imdb,They work about 2 weeks then break.,0,0,-0.9763714671134949,0.029319584369659424
imdb,Think it over when you plan to own this one!This sure is the last MOTO phone for me!,0,0.4374,-0.990043044090271,0.7663211822509766
imdb,This allows the possibility of double booking for the same date and time after the first.,0,0,-0.9037759304046631,0.5
imdb,This battery is an excellent bargain!,1,0.6996,0.9995410442352295,0.09078240394592285
imdb,This BlueAnt Supertooth hands-free phone speaker is AWESOME.,1,0.7034,0.9995049834251404,0.9328620433807373
imdb,"This case has passed the one year mark and while it shows signs of wear, it is 100% functional.",1,0,0.995729923248291,0.19772887229919434
imdb,This case seems well made.,1,0.2732,0.9994902014732361,0.7575966715812683
imdb,This company charge me a restocking fee and still not given me my refund back.,0,0,-0.9988358616828918,0.10905703902244568
imdb,This device is great in several situations:1.),1,0.6249,0.9995788335800171,0.7559332847595215
imdb,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0,-0.6007,-0.9994640946388245,0.004359394311904907
imdb,This fixes all the problems.,1,-0.4019,-0.995475709438324,0.1208866536617279
imdb,This frog phone charm is adorable and very eye catching.,1,0.7096,0.9998779296875,0.8821161389350891
imdb,This is a beautiful phone.,1,0.5994,0.9997363686561584,0.9587986469268799
imdb,"This is a good battery, and it got here really fast.",1,0.4404,0.9995318055152893,0.7692430019378662
imdb,This is a great deal.,2,1.2498,1.9993562698364258,0.922505259513855
imdb,This is a great little item.,1,0.6249,0.9998337626457214,0.9587986469268799
imdb,This is a great phone!.,1,0.6588,0.9995729327201843,0.9587986469268799
imdb,This is a great product..... sure beats using your fingers!.,1,0.7712,0.9998491406440735,0.9999338388442993
imdb,"This is a simple little phone to use, but the breakage is unacceptible.",0,0,-0.9964221119880676,0.8401939868927002
imdb,This is a VERY average phone with bad battery life that operates on a weak network.,0,-0.7506,-0.999718189239502,0.02166217565536499
imdb,"This is an excellent tool, especially when paired with your phone's auto-answer.",1,0.5719,0.9996224045753479,0.907768189907074
imdb,This is by far the worst purchase I've made on Amazon.,0,-0.5267,-0.999787449836731,0.8996580243110657
imdb,This is cool because most cases are just open there allowing the screen to get all scratched up.,1,0.3182,0.9820517897605896,0.0677996277809143
imdb,This is definitely a must have if your state does not allow cell phone usage while driving.,1,0.2579,-0.9189260601997375,0.5
imdb,This is essentially a communications tool that does not communicate.,0,0,-0.9997428059577942,0.7449682354927063
imdb,This is hands down the best phone I've ever had.,1,0.6369,0.9599471092224121,0.2048976719379425
imdb,This is infuriating.,0,-0.5267,-0.9990763068199158,0.07946529984474182
imdb,This is simply the BEST bluetooth headset for sound quality!,1,0.7371,0.9997518062591553,0.9443627595901489
imdb,This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.,0,-0.5267,-0.9992333650588989,0.0004544556140899658
imdb,This is the first phone I've had that has been so cheaply made.,0,0,-0.9983604550361633,0.7523983716964722
imdb,This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!,1,0.7027,0.9963657259941101,0.9887295961380005
imdb,This item is fantastic and works perfectly!,1,0.8439,0.9998735189437866,0.9450793266296387
imdb,"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems",1,0.3182,0.999211847782135,0.9650523066520691
imdb,"This item worked great, but it broke after 6 months of use.",0,-0.2846,-0.9988282918930054,0.7972331047058105
imdb,This little device has transformed my organizational capability and made my life a whole lot easier.,1,0.4215,0.9988131523132324,0.9084614515304565
imdb,This one works and was priced right.,1,0,0.999749481678009,0.9556740522384644
imdb,This pair of headphones is the worst that I have ever had sound-wise.,0,-0.6249,-0.9997740983963013,0.04087710380554199
imdb,This particular model would not work with my Motorola Q smartphone.,0,0,-0.9994816780090332,0.5
imdb,This PDA rocks.,1,0,0.999376654624939,0.8786590099334717
imdb,This phone is pretty sturdy and I've never had any large problems with it.,1,0.128,0.9988849759101868,0.03752106428146362
imdb,This phone is slim and light and the display is beautiful.,1,0.5994,0.9997699856758118,0.8596911430358887
imdb,This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.,1,0,0.992009699344635,0.8647356629371643
imdb,This phone might well be the worst I've ever had in any brand.,0,-0.4588,-0.9997757077217102,0.15098291635513306
imdb,This phone tries very hard to do everything but fails at it's very ability to be a phone.,0,-0.1672,-0.9984389543533325,0.08521005511283875
imdb,This phone works great.,1,0.6249,0.9997828006744385,0.8062149286270142
imdb,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,0,0.5106,-0.9338796734809875,0.005942344665527344
imdb,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.",0,-0.7096,-0.9997926950454712,0.1777443289756775
imdb,This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.,1,0.4215,0.9994489550590515,0.8093008995056152
imdb,This product is ideal for people like me whose ears are very sensitive.,1,0.7096,0.9996338486671448,0.8643026351928711
imdb,This product is very High quality Chinese CRAP!!!!!!,0,0,-0.5440983176231384,0.044925302267074585
imdb,This results in the phone being either stuck at max volume or mute.,0,-0.25,-0.9997174739837646,0.07112336158752441
imdb,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0,-0.3657,-0.9997236132621765,0.11207211017608643
imdb,Those phones are working just fine now.,1,0.2023,0.9994193315505981,0.9742203950881958
imdb,Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!,0,-0.6145,-0.9994041919708252,0.07874444127082825
imdb,Timely shipment and quality product.,1,0,0.9997915625572205,0.5
imdb,T-Mobile has the best customer service anywhere.,1,0.6369,0.9995412230491638,0.24309387803077698
imdb,Too bad you have to pay up to $$$ a month for the service!,0,-0.636,-0.9997121691703796,0.5
imdb,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.,0,-0.6369,-0.9995651245117188,0.8328303694725037
imdb,Truly awful.,0,-0.0258,-0.9997932314872742,0.14590483903884888
imdb,Trying to make a call on these is an exercise in frustration.,0,-0.4767,-0.9996845126152039,0.8687390089035034
imdb,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0,-0.3818,-0.9912505745887756,0.011502236127853394
imdb,Unfortunately it did not work.,0,-0.34,-0.9997637271881104,0.0015949010848999023
imdb,"Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).",0,-0.34,-0.999579906463623,0.10705175995826721
imdb,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the phone to your face while listening.,0,-0.5106,-0.9993262887001038,0.08691999316215515
imdb,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.,0,0.1531,-0.9996505379676819,0.010181844234466553
imdb,Unreliable - I'm giving up.,0,0.34,-0.9994732737541199,0.011602252721786499
imdb,Used and dirty.,0,-0.4404,-0.9984325170516968,0.16649413108825684
imdb,"useless phone, simply deaf.",0,-0.4215,-0.9997736215591431,0.025003582239151
imdb,"Using all earpieces, left or right, this thing will not stay on my ear.",0,0,-0.999705970287323,0.20981550216674805
imdb,Utter crap.. Sound quality is TERRIBLE.,0,-0.5904,-0.9998099207878113,0.02426418662071228
imdb,"Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.",0,0.3182,-0.9997984170913696,0.04294031858444214
imdb,"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.",0,-0.3612,-0.9926940202713013,0.023114502429962158
imdb,"VERY cheap plastic, creaks like an old wooden floor.",0,0.3612,-0.9997156858444214,0.5
imdb,"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.",1,0.6128,0.9995860457420349,0.9782965183258057
imdb,VERY comfortable.,1,0.6515,0.9998679757118225,0.9699022769927979
imdb,Very disappointed in AccessoryOne.,0,-0.5256,-0.9997656941413879,0.09204187989234924
imdb,VERY DISAPPOINTED.,0,-1.0512,-1.999611258506775,0.05214604735374451
imdb,Very disappointing.,0,-0.5413,-0.9998076558113098,0.05214604735374451
imdb,Very Displeased.,0,-0.4927,-0.9992748498916626,0.05214604735374451
imdb,Very Dissapointing Performance.,0,0,-0.9983316659927368,0.5
imdb,Very easy to use.,1,0.4927,0.9993563890457153,0.9129117727279663
imdb,Very good phone.,1,0.4927,0.9998655319213867,0.9720777273178101
imdb,"very good product, well made.",1,0.6764,0.9998753666877747,0.9641432762145996
imdb,Very good quality though,1,0.4927,0.9998700022697449,0.8992382287979126
imdb,Very good stuff for the price.,1,0.4927,0.9998600482940674,0.9674510359764099
imdb,Very happy with this product.,1,0.6115,0.9998746514320374,0.9538713693618774
imdb,Very much disappointed with this company.,0,-0.5233,-0.999803364276886,0.11135357618331909
imdb,Very pleased with this headset.,1,0.4927,0.9998354315757751,0.9213744401931763
imdb,Very prompt service.,1,0,0.9990829229354858,0.9720777273178101
imdb,Very satisifed with that.,1,0,0.9762988090515137,0.7326419949531555
imdb,Very unreliable service from T-mobile !,0,0,-0.9997314214706421,0.0735369324684143
imdb,Very well made and fits my Surefire GX2 perfectly.,1,0.8221,0.999874472618103,0.9626940488815308
imdb,Very wind-resistant.,1,0,0.9986007213592529,0.5
imdb,Virgin Wireless rocks and so does this cheap little phone!,1,0,-0.9983400702476501,0.5
imdb,"Voice Quality, Signal Strength, Dropped Calls.",0,0.4939,-0.9641952514648438,0.5
imdb,Voice recognition is tremendous!,1,0,0.9998821020126343,0.9546087980270386
imdb,W810i is just SUPERB.,1,0.7034,0.9998425841331482,0.941371500492096
imdb,WARNING - DO NOT BUY!!.,0,-0.4559,-0.9994804263114929,0.0674813985824585
imdb,Warning - Stay away.,0,-0.34,-0.9993137121200562,0.20195993781089783
imdb,Was not happy.,0,-0.4585,-0.9997942447662354,0.010419636964797974
imdb,Waste of 13 bucks.,0,-0.4215,-0.9997962713241577,0.028908610343933105
imdb,Waste of money.,0,-0.4215,-0.9997840523719788,0.03183537721633911
imdb,We are sending it back.,0,0,-0.9697108864784241,0.8610562086105347
imdb,We have gotten a lot of compliments on it.,1,0.4019,0.9997622966766357,0.9221981763839722
imdb,We have tried 2 units and they both failed within 2 months.. Pros,0,-0.5106,-0.999450147151947,0.09137940406799316
imdb,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,0,-0.3327,-0.9982885122299194,0.0005894601345062256
imdb,We would recommend these to others.,1,0.3612,0.9995073080062866,0.8965855836868286
imdb,WELL IM SATISFIED.,1,0.5994,0.9997147917747498,0.9266889095306396
imdb,"Well packaged, arrived on time, and works as intended.",1,0.2732,0.9995608329772949,0.9539982080459595
imdb,Were JERKS on the phone.,0,-0.4278,-0.9987745881080627,0.06893521547317505
imdb,What a big waste of time.,0,-0.4215,-0.9997952580451965,0.10755953192710876
imdb,what a disappointment,0,-0.5106,-0.9998098015785217,0.09434708952903748
imdb,What a piece of junk.. I lose more calls on this phone.,0,-0.4019,-0.9997981190681458,0.1319538950920105
imdb,What a waste of money and time!.,0,-0.4753,-0.9997710585594177,0.03470522165298462
imdb,What a waste of time!,0,-0.4753,-0.9997847080230713,0.07228171825408936
imdb,What a waste.,0,-0.4215,-0.9997941255569458,0.09434708952903748
imdb,"What possesed me to get this junk, I have no idea...",0,-0.296,-0.9992307424545288,0.0728175938129425
imdb,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0,0,-0.9837895631790161,0.22488486766815186
imdb,"When it opens, the battery connection is broken and the device is turned off.",0,-0.4767,-0.9985674619674683,0.005848675966262817
imdb,"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.",0,-0.5994,-0.9520187377929688,0.9029834270477295
imdb,Who in their right mind is gonna buy this battery?.,0,0,-0.9988461136817932,0.08834639191627502
imdb,Will order from them again!,1,0,0.9950345158576965,0.8855213522911072
imdb,wont work right or atleast for me.,0,0,0.9992876052856445,0.012553989887237549
imdb,Worked great!.,1,0,0.9997720122337341,0.9768028855323792
imdb,Worked perfectly!,1,0.6696,0.9998596906661987,0.9768028855323792
imdb,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).,1,0.3384,0.8712103962898254,0.995632529258728
imdb,Works as described.,1,0,0.999751627445221,0.8010454177856445
imdb,Works fine.,1,0.2023,0.9998669624328613,0.8056948184967041
imdb,Works for me.,1,0,0.9997990727424622,0.18051138520240784
imdb,Works good.,1,0.4404,0.9998368620872498,0.8056948184967041
imdb,Works great!.,2,0,1.9997429847717285,0.8056948184967041
imdb,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1,-0.3612,0.9979150295257568,0.05830243229866028
